report_date,meduzot_beach_name,source,species,intensity,actual,model_beach_id,model_beach_name,jellyfishnet_probability,jellyfishnet_yes_no,jellyfishnet_error,baseline_probability,baseline_yes_no,baseline_error
2024-09-04,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.587753415107727,Yes,,0.9289654493331909,Yes,
2024-09-05,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5883802771568298,Yes,,0.9276808500289917,Yes,
2024-09-05,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,15,Jaffa-Tel Aviv,0.18178921937942505,No,,0.6319427490234375,Yes,
2024-09-05,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-09-05,,,No data found for beach 20 on 2024-09-05
2024-09-06,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.1892704963684082,No,,0.6397181749343872,Yes,
2024-09-06,,citizen_science_occurrence,Rhopilema nomadica,Few,1,13,Herzlia-Gaash,0.5887342095375061,Yes,,0.9311469793319702,Yes,
2024-09-06,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.16429443657398224,No,,0.372025728225708,No,
2024-09-06,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.1249905377626419,No,,0.16041265428066254,No,
2024-09-06,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.15595382452011108,No,,0.42363789677619934,No,
2024-09-06,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-09-06,,,No data found for beach 20 on 2024-09-06
2024-09-07,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.18979093432426453,No,,0.6430087089538574,Yes,
2024-09-07,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.15479496121406555,No,,0.4269842207431793,No,
2024-09-07,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-09-07,,,No data found for beach 20 on 2024-09-07
2024-09-07,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12411165982484818,No,,0.17883853614330292,No,
2024-09-07,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.5060394406318665,Yes,,0.578045666217804,Yes,
2024-09-08,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12402629852294922,No,,0.18242257833480835,No,
2024-09-08,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.14496061205863953,No,,0.385148286819458,No,
2024-09-09,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5897578001022339,Yes,,0.9264943599700928,Yes,
2024-09-09,,citizen_science_occurrence,Rhopilema nomadica,Few,1,15,Jaffa-Tel Aviv,0.1772259920835495,No,,0.6089787483215332,Yes,
2024-09-10,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5903542637825012,Yes,,0.9255713820457458,Yes,
2024-09-10,,citizen_science_occurrence,Rhopilema nomadica,Few,1,15,Jaffa-Tel Aviv,0.18077392876148224,No,,0.6009222865104675,Yes,
2024-09-10,,citizen_science_occurrence,Rhopilema nomadica,Few,1,6,Atlit-Tira,0.14687667787075043,No,,0.34101346135139465,No,
2024-09-10,,citizen_science_occurrence,Cnidaria,,1,1,Nahariya-Rosh Hniqra,0.28039342164993286,No,,0.18297766149044037,No,
2024-09-11,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.18326883018016815,No,,0.6180241107940674,Yes,
2024-09-11,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12485990673303604,No,,0.14935839176177979,No,
2024-09-11,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,9,Hadera-Jisr a zarqa,0.5816544890403748,Yes,,0.9486881494522095,Yes,
2024-09-12,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.1543249487876892,No,,0.334634929895401,No,
2024-09-12,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,15,Jaffa-Tel Aviv,0.18767565488815308,No,,0.5906645059585571,Yes,
2024-09-12,,citizen_science_occurrence,Rhopilema nomadica,Few,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-09-12,,,No data found for beach 20 on 2024-09-12
2024-09-13,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,15,Jaffa-Tel Aviv,0.19267773628234863,No,,0.5980714559555054,Yes,
2024-09-13,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.15070487558841705,No,,0.3810499310493469,No,
2024-09-13,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-09-13,,,No data found for beach 20 on 2024-09-13
2024-09-13,,citizen_science_occurrence,Cnidaria,,1,8,Jisr a zarqa-Dor,0.6091550588607788,Yes,,0.9997240900993347,Yes,
2024-09-13,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12392497062683105,No,,0.1392931044101715,No,
2024-09-13,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.1227952167391777,No,,0.15026453137397766,No,
2024-09-14,,citizen_science_occurrence,Cnidaria,,1,16,Rishon-Jaffa,0.40562281012535095,No,,0.4316943287849426,No,
2024-09-14,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.2005750983953476,No,,0.5972473621368408,Yes,
2024-09-14,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.5264963507652283,Yes,,0.543013870716095,Yes,
2024-09-14,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.15107916295528412,No,,0.38024184107780457,No,
2024-09-14,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12373895198106766,No,,0.13899263739585876,No,
2024-09-14,,citizen_science_occurrence,Rhopilema nomadica,Few,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-09-14,,,No data found for beach 20 on 2024-09-14
2024-09-15,,citizen_science_occurrence,Cnidaria,,1,11,Natanya-Michmoret,0.18554307520389557,No,,0.4796524941921234,No,
2024-09-16,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.41425633430480957,No,,0.42662882804870605,No,
2024-09-18,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12205656617879868,No,,0.15831468999385834,No,
2024-09-19,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.26228082180023193,No,,0.6109141707420349,Yes,
2024-09-19,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5935966372489929,Yes,,0.9390647411346436,Yes,
2024-09-19,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.2272782176733017,No,,0.3635271191596985,No,
2024-09-19,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-09-19,,,No data found for beach 20 on 2024-09-19
2024-09-20,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12195492535829544,No,,0.14397181570529938,No,
2024-09-20,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.27790018916130066,No,,0.5926342010498047,Yes,
2024-09-20,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.593880295753479,Yes,,0.9356790781021118,Yes,
2024-09-20,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.171956866979599,No,,0.37530770897865295,No,
2024-09-20,,citizen_science_occurrence,Mnemiopsis Leidyi,Few,1,4,Shiqmona-Kiryat yam,0.1229875385761261,No,,0.1369304060935974,No,
2024-09-20,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-09-20,,,No data found for beach 20 on 2024-09-20
2024-09-20,,citizen_science_occurrence,Rhopilema nomadica,Few,1,14,Tel Aviv-Herzlia,0.5509568452835083,Yes,,0.7527302503585815,Yes,
2024-09-21,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.2938503623008728,No,,0.6011244654655457,Yes,
2024-09-21,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.17453062534332275,No,,0.3835866451263428,No,
2024-09-21,,citizen_science_occurrence,Rhopilema nomadica,Few,1,19,Ashkelon-Ashdod,0.14872083067893982,No,,0.4433141350746155,No,
2024-09-21,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12186501920223236,No,,0.14781969785690308,No,
2024-09-21,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5936890840530396,Yes,,0.9388424754142761,Yes,
2024-09-21,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-09-21,,,No data found for beach 20 on 2024-09-21
2024-09-22,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12174583971500397,No,,0.1476169377565384,No,
2024-09-22,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.593930184841156,Yes,,0.9400550723075867,Yes,
2024-09-23,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12167175859212875,No,,0.14468052983283997,No,
2024-09-24,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.4477435052394867,No,,0.5418784618377686,Yes,
2024-09-24,,citizen_science_occurrence,Rhizostoma pulmo,Few,1,15,Jaffa-Tel Aviv,0.46227625012397766,No,,0.6206687092781067,Yes,
2024-09-24,,citizen_science_occurrence,Rhopilema nomadica,Few,1,18,Ashdod-Palmahim,0.18105177581310272,No,,0.5749050378799438,Yes,
2024-09-25,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.48126518726348877,No,,0.6248427033424377,Yes,
2024-09-26,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.39709338545799255,No,,0.39035192131996155,No,
2024-09-26,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5949189066886902,Yes,,0.9497568011283875,Yes,
2024-09-26,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.49881869554519653,No,,0.6289994120597839,Yes,
2024-09-27,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5144807696342468,Yes,,0.6331391334533691,Yes,
2024-09-27,,citizen_science_occurrence,Cnidaria,,1,9,Hadera-Jisr a zarqa,0.5897250175476074,Yes,,0.9649497270584106,Yes,
2024-09-27,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12168404459953308,No,,0.16175337135791779,No,
2024-09-27,,citizen_science_occurrence,Cnidaria,,1,1,Nahariya-Rosh Hniqra,0.3197212517261505,No,,0.20497378706932068,No,
2024-09-27,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.4116354286670685,No,,0.39581936597824097,No,
2024-09-27,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12246523797512054,No,,0.15805622935295105,No,
2024-09-28,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5280629992485046,Yes,,0.6372613906860352,Yes,
2024-09-28,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,7,Dor-Atlit,0.12170017510652542,No,,0.16351492702960968,No,
2024-09-28,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.5583673715591431,Yes,,0.6044609546661377,Yes,
2024-09-28,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5863609313964844,Yes,,0.7910239696502686,Yes,
2024-09-29,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.4386042356491089,No,,0.40682923793792725,No,
2024-09-29,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5395890474319458,Yes,,0.6413654088973999,Yes,
2024-09-29,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.49507954716682434,No,,0.5675143599510193,Yes,
2024-09-29,,citizen_science_occurrence,Cnidaria,,1,8,Jisr a zarqa-Dor,0.6156911849975586,Yes,,0.9999332427978516,Yes,
2024-09-30,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.596084713935852,Yes,,0.9561629891395569,Yes,
2024-09-30,,citizen_science_occurrence,Rhopilema nomadica,Few,1,15,Jaffa-Tel Aviv,0.5492086410522461,Yes,,0.6454502940177917,Yes,
2024-09-30,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12229198217391968,No,,0.1650870442390442,No,
2024-09-30,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5856826305389404,Yes,,0.7979896664619446,Yes,
2024-09-30,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.16518236696720123,No,,0.49001169204711914,No,
2024-09-30,,citizen_science_occurrence,Mnemiopsis Leidyi,Few,1,8,Jisr a zarqa-Dor,0.6158877611160278,Yes,,0.9999393224716187,Yes,
2024-10-01,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.16696205735206604,No,,0.514176607131958,Yes,
2024-10-01,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.3981351852416992,No,,0.6672925353050232,Yes,
2024-10-01,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12404964119195938,No,,0.18028654158115387,No,
2024-10-02,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.1534387171268463,No,,0.5207580924034119,Yes,
2024-10-02,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5471614003181458,Yes,,0.8182052373886108,Yes,
2024-10-02,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12405906617641449,No,,0.18351298570632935,No,
2024-10-03,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12382001429796219,No,,0.19245174527168274,No,
2024-10-03,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5913959741592407,Yes,,0.9652170538902283,Yes,
2024-10-03,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.13891837000846863,No,,0.5365171432495117,Yes,
2024-10-04,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.21874035894870758,No,,0.6588255167007446,Yes,
2024-10-04,,citizen_science_occurrence,Mnemiopsis Leidyi,Few,1,4,Shiqmona-Kiryat yam,0.12383093684911728,No,,0.1730843186378479,No,
2024-10-04,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12377859652042389,No,,0.17265641689300537,No,
2024-10-05,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5379319787025452,Yes,,0.8057559728622437,Yes,
2024-10-05,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.462131530046463,No,,0.48376694321632385,No,
2024-10-05,,citizen_science_occurrence,Cnidaria,,1,8,Jisr a zarqa-Dor,0.6061143279075623,Yes,,0.9999599456787109,Yes,
2024-10-05,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.20447352528572083,No,,0.6525715589523315,Yes,
2024-10-05,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.30695536732673645,No,,0.5838343501091003,Yes,
2024-10-05,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.14578957855701447,No,,0.4351802170276642,No,
2024-10-06,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.21144886314868927,No,,0.6611687541007996,Yes,
2024-10-06,,citizen_science_occurrence,Mnemiopsis Leidyi,Swarm,1,4,Shiqmona-Kiryat yam,0.12357623875141144,No,,0.17443938553333282,No,
2024-10-06,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12348621338605881,No,,0.1727738380432129,No,
2024-10-07,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12347108870744705,No,,0.17329919338226318,No,
2024-10-07,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.5331497192382812,Yes,,0.6421988010406494,Yes,
2024-10-07,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.31414562463760376,No,,0.4397537410259247,No,
2024-10-07,,citizen_science_occurrence,Cnidaria,,1,10,Michmoret-Hadera,0.3112843930721283,No,,0.5961328744888306,Yes,
2024-10-08,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.4530382752418518,No,,0.5004646182060242,Yes,
2024-10-08,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.1257631927728653,No,,0.5153032541275024,Yes,
2024-10-08,,citizen_science_occurrence,Rhopilema nomadica,Few,1,15,Jaffa-Tel Aviv,0.22155971825122833,No,,0.6685754656791687,Yes,
2024-10-08,,citizen_science_occurrence,Rhopilema nomadica,Few,1,8,Jisr a zarqa-Dor,0.607273280620575,Yes,,0.9999703168869019,Yes,
2024-10-09,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.22157424688339233,No,,0.6335857510566711,Yes,
2024-10-09,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12331854552030563,No,,0.15533563494682312,No,
2024-10-10,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.22903013229370117,No,,0.6265295743942261,Yes,
2024-10-10,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.593669593334198,Yes,,0.9600982666015625,Yes,
2024-10-10,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,4,Shiqmona-Kiryat yam,0.12336841225624084,No,,0.15347599983215332,No,
2024-10-11,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.23600290715694427,No,,0.6407725214958191,Yes,
2024-10-11,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.12505336105823517,No,,0.4844309091567993,No,
2024-10-11,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.32841357588768005,No,,0.4211309254169464,No,
2024-10-11,,citizen_science_occurrence,Cnidaria,,1,9,Hadera-Jisr a zarqa,0.5877311825752258,Yes,,0.9742003083229065,Yes,
2024-10-11,,citizen_science_occurrence,Mnemiopsis Leidyi,Few,1,4,Shiqmona-Kiryat yam,0.12332790344953537,No,,0.16155295073986053,No,
2024-10-12,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5468115210533142,Yes,,0.7845454812049866,Yes,
2024-10-12,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.24530917406082153,No,,0.616618812084198,Yes,
2024-10-12,,citizen_science_occurrence,Rhopilema nomadica,Few,1,5,Tira-Shiqmona,0.5949393510818481,Yes,,0.7734420895576477,Yes,
2024-10-12,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12327352911233902,No,,0.14619080722332,No,
2024-10-13,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5946289300918579,Yes,,0.9622254967689514,Yes,
2024-10-13,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12314475327730179,No,,0.1520725041627884,No,
2024-10-13,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.2560907006263733,No,,0.6272339224815369,Yes,
2024-10-13,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5506766438484192,Yes,,0.7926619052886963,Yes,
2024-10-14,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.2707894742488861,No,,0.6271193623542786,Yes,
2024-10-14,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,4,Shiqmona-Kiryat yam,0.12313494831323624,No,,0.15354938805103302,No,
2024-10-14,,citizen_science_occurrence,Cnidaria,,1,11,Natanya-Michmoret,0.1799580603837967,No,,0.5079568028450012,Yes,
2024-10-14,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,1,Nahariya-Rosh Hniqra,0.303438276052475,No,,0.19952546060085297,No,
2024-10-15,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5951488018035889,Yes,,0.9651885628700256,Yes,
2024-10-15,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.28773707151412964,No,,0.6385682225227356,Yes,
2024-10-16,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.31153973937034607,No,,0.6248272061347961,Yes,
2024-10-16,,citizen_science_occurrence,Mnemiopsis Leidyi,Few,1,4,Shiqmona-Kiryat yam,0.1229184940457344,No,,0.15215258300304413,No,
2024-10-16,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.55979323387146,Yes,,0.7927163243293762,Yes,
2024-10-16,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12287924438714981,No,,0.15132585167884827,No,
2024-10-17,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.44746068120002747,No,,0.43501052260398865,No,
2024-10-17,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.3311827778816223,No,,0.6467215418815613,Yes,
2024-10-17,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.551432192325592,Yes,,0.6385388970375061,Yes,
2024-10-17,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.562218964099884,Yes,,0.8083741664886475,Yes,
2024-10-18,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,8,Jisr a zarqa-Dor,0.6114861369132996,Yes,,0.9999853372573853,Yes,
2024-10-18,,citizen_science_occurrence,Rhopilema nomadica,Few,1,15,Jaffa-Tel Aviv,0.35123077034950256,No,,0.6534891724586487,Yes,
2024-10-18,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5959274768829346,Yes,,0.9689794182777405,Yes,
2024-10-18,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5639983415603638,Yes,,0.813477635383606,Yes,
2024-10-19,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.36954057216644287,No,,0.648632824420929,Yes,
2024-10-19,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5962609648704529,Yes,,0.9688774943351746,Yes,
2024-10-19,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12270686030387878,No,,0.16559964418411255,No,
2024-10-20,,citizen_science_occurrence,Beroe ovata,Few,1,7,Dor-Atlit,0.12272652238607407,No,,0.15665315091609955,No,
2024-10-20,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5674774050712585,Yes,,0.8006861805915833,Yes,
2024-10-21,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.4052950143814087,No,,0.6429756879806519,Yes,
2024-10-21,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5694870352745056,Yes,,0.8080314993858337,Yes,
2024-10-21,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12273716181516647,No,,0.1626456379890442,No,
2024-10-22,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.42905986309051514,No,,0.6448011994361877,Yes,
2024-10-22,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5969117283821106,Yes,,0.9699801802635193,Yes,
2024-10-22,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5767370462417603,Yes,,0.8098095059394836,Yes,
2024-10-22,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,8,Jisr a zarqa-Dor,0.6133626103401184,Yes,,0.9999887943267822,Yes,
2024-10-24,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.49449247121810913,No,,0.666599452495575,Yes,
2024-10-24,,citizen_science_occurrence,Mnemiopsis Leidyi,Few,1,8,Jisr a zarqa-Dor,0.6140709519386292,Yes,,0.9999912977218628,Yes,
2024-10-25,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.5435358285903931,Yes,,0.47142964601516724,No,
2024-10-25,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.1226719319820404,No,,0.18077842891216278,No,
2024-10-26,,citizen_science_occurrence,Cestum veneris,Few,1,7,Dor-Atlit,0.12268917262554169,No,,0.1836247742176056,No,
2024-10-26,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5181945562362671,Yes,,0.6744614839553833,Yes,
2024-10-26,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5977646112442017,Yes,,0.8313348293304443,Yes,
2024-10-27,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5971012711524963,Yes,,0.8343056440353394,Yes,
2024-10-27,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5984200239181519,Yes,,0.9762320518493652,Yes,
2024-10-28,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5391865372657776,Yes,,0.6822270750999451,Yes,
2024-10-28,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5986112952232361,Yes,,0.9770484566688538,Yes,
2024-10-28,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.5476797223091125,Yes,,0.48859578371047974,No,
2024-10-28,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.1224386915564537,No,,0.18696878850460052,No,
2024-10-28,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,8,Jisr a zarqa-Dor,0.6149434447288513,Yes,,0.9999940395355225,Yes,
2024-10-29,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12279744446277618,No,,0.19206465780735016,No,
2024-10-30,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5560438632965088,Yes,,0.6898933053016663,Yes,
2024-10-30,,citizen_science_occurrence,Mnemiopsis Leidyi,Swarm,1,16,Rishon-Jaffa,0.5154609680175781,Yes,,0.516528844833374,Yes,
2024-10-30,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5989819765090942,Yes,,0.9785998463630676,Yes,
2024-10-31,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5991615653038025,Yes,,0.979336678981781,Yes,
2024-10-31,,citizen_science_occurrence,Mnemiopsis Leidyi,Some,1,16,Rishon-Jaffa,0.5173035860061646,Yes,,0.5205909609794617,Yes,
2024-10-31,,citizen_science_occurrence,Cnidaria,,1,11,Natanya-Michmoret,0.3281502425670624,No,,0.5873623490333557,Yes,
2024-10-31,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.5519562363624573,Yes,,0.5057880878448486,Yes,
2024-10-31,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12292496114969254,No,,0.19749179482460022,No,
2024-10-31,,citizen_science_occurrence,Mnemiopsis Leidyi,Few,1,8,Jisr a zarqa-Dor,0.6155195832252502,Yes,,0.9999954700469971,Yes,
2024-11-01,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.49577587842941284,No,,0.7172799706459045,Yes,
2024-11-01,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12430687993764877,No,,0.21335369348526,No,
2024-11-01,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-11-01,,,No data found for beach 20 on 2024-11-01
